Ticker,Name,Price,Expense Ratio,Category,Morning Star Rating,Net Assets,Holdings Turnover,Inception Date,Fund Family,Cash,Stocks,Bonds,Others,Preferred,Convertable,Basic Materials,Consumer Cyclical,Financial Services,Realestate,Consumer Defensive,Healthcare,Utilities,Communication Services,Energy,Industrials,Technology,Number Years Up,Number Years Down,YTD,1-Month,3-Month,1-Year,3-Year,5-Year,10-Year,Inception,Minimum Initial Investment,Minimum Subsequent Investment,Mutual Fund,ETF,Capture Date
NCICX,New Covenant Income Fund,24.22,0.96,Short-Term Bond,5,378.41M,144.00,1999-06-30,New Covenant,4.16,0.00,93.63,0.00,0.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,2,5.92,0.38,0.89,5.92,4.27,3.52,2.96,NULL,500,100,True,False,2021-01-31
NEWFX,American Funds New World Fund Class A,88.05,1.00,Diversified Emerging Mkts,5,54.35B,40.00,1999-06-16,American Funds,5.49,91.76,2.75,0.00,0.00,0.00,6.81,14.05,15.26,2.01,6.41,14.13,1.94,10.09,4.05,6.64,18.61,13,8,24.79,6.50,19.26,24.79,11.75,13.95,7.00,NULL,250,50,True,False,2021-01-31
NSEIX,Nicholas Equity Income Fund Class I,19.76,0.73,Large Value,5,427.09M,32.04,1993-11-22,Nicholas,4.05,95.95,0.00,0.00,0.00,0.00,2.37,6.11,18.16,6.50,11.08,15.18,4.65,3.59,3.67,9.51,19.18,21,6,8.73,3.25,14.24,8.73,10.61,11.36,10.66,NULL,500,100,True,False,2021-01-31
ORILX,North Square Multi Strategy Fund Class A,21.65,2.25,Allocation--85%+ Equity,4,56.59M,7.00,1999-02-28,North Square,6.23,85.04,6.96,0.23,1.38,0.17,2.58,9.61,10.94,4.07,6.96,16.56,0.73,7.13,1.17,12.60,27.66,16,5,17.03,5.05,14.38,17.03,10.32,11.24,11.00,NULL,1000,100,True,False,2021-01-31
ORIGX,North Square Oak Ridge Small Cap Growth Fund Class A,14.79,1.40,Small Growth,2,165.64M,38.00,1994-01-02,North Square,1.04,98.96,0.00,0.00,0.00,0.00,0.00,10.41,2.37,4.42,10.20,32.17,0.00,0.00,0.00,15.23,25.20,20,6,29.91,6.57,20.98,29.91,14.09,12.53,10.74,NULL,1000,100,True,False,2021-01-31
NOAZX,Northern Arizona Tax-Exempt Fund,11.02,0.47,Muni Single State Interm,5,163.15M,63.33,1999-09-30,Northern Funds,0.20,0.00,99.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,2,4.07,0.45,1.48,4.07,3.92,3.33,4.33,NULL,2500,50,True,False,2021-01-31
NCITX,Northern California Intermediate Tax-Exempt Fund,11.10,0.45,Muni California Intermediate,4,529.04M,31.63,1999-09-30,Northern Funds,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,3,4.57,0.35,1.44,4.57,4.02,3.10,4.02,NULL,2500,50,True,False,2021-01-31
NCATX,Northern California Tax-Exempt Fund,11.99,0.47,Muni California Long,3,214.89M,55.08,1997-04-07,Northern Funds,0.46,0.00,99.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,4,5.01,0.37,1.80,5.01,4.44,3.62,5.54,NULL,2500,50,True,False,2021-01-31
NOFIX,Northern Fixed Income Fund,10.76,0.46,Intermediate Core-Plus Bond,3,940.28M,439.40,1994-03-30,Northern Funds,0.00,0.24,97.04,0.00,0.00,2.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,22,4,7.98,0.49,1.98,7.98,5.37,4.69,4.20,NULL,2500,50,True,False,2021-01-31
BBALX,Northern Global Tactical Asset Allocation Fund,13.34,0.56,World Allocation,3,121.14M,48.38,1993-06-30,Northern Funds,2.94,56.70,39.44,0.04,0.00,0.84,6.96,9.44,14.99,7.65,7.08,9.64,5.57,8.60,4.55,11.77,13.74,20,7,6.48,3.15,9.54,6.48,4.87,7.52,6.20,NULL,2500,50,True,False,2021-01-31
NHFIX,Northern High Yield Fixed Income Fund,6.77,0.78,High Yield Bond,3,3.6B,47.65,1998-12-30,Northern Funds,0.00,0.65,96.36,0.00,0.51,2.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,18,4,6.02,2.42,7.88,6.02,5.73,7.18,6.06,NULL,2500,50,True,False,2021-01-31
NHYMX,Northern High Yield Municipal Fund,9.08,0.60,High Yield Muni,3,548.75M,47.62,1998-12-30,Northern Funds,0.02,0.00,99.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,5,4.35,1.80,4.19,4.35,4.43,4.01,5.53,NULL,2500,50,True,False,2021-01-31
NOIEX,Northern Income Equity Fund,13.78,1.02,Large Value,5,142.91M,76.34,1994-03-30,Northern Funds,0.12,99.88,0.00,0.00,0.00,0.00,3.64,8.77,12.26,4.24,9.22,12.92,2.64,9.01,2.25,6.76,28.30,22,4,10.97,3.82,12.40,10.97,9.67,12.04,10.59,NULL,2500,50,True,False,2021-01-31
NOITX,Northern Intermediate Tax-Exempt Fund,10.98,0.46,Muni National Interm,3,3.07B,127.62,1994-03-30,Northern Funds,5.82,0.00,94.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,3,4.67,0.43,1.58,4.67,3.97,3.14,3.78,NULL,2500,50,True,False,2021-01-31
NOIGX,Northern International Equity Fund,9.02,0.55,Foreign Large Value,3,99.58M,33.97,1994-03-30,Northern Funds,0.00,99.07,0.00,0.93,0.00,0.00,9.53,10.91,16.25,2.72,10.36,11.95,3.86,5.58,4.07,16.08,8.68,18,8,1.64,4.95,14.65,1.64,0.20,5.14,3.62,NULL,2500,50,True,False,2021-01-31
NOLVX,Northern Large Cap Value Fund,18.10,0.55,Large Value,3,58.91M,80.40,2000-08-02,Northern Funds,0.26,99.74,0.00,0.00,0.00,0.00,4.44,7.40,21.10,3.50,8.59,14.61,4.89,10.20,3.29,11.84,10.15,14,6,1.31,3.60,17.68,1.31,5.30,8.97,8.43,NULL,2500,50,True,False,2021-01-31
BSBAX,Northern Short Bond Fund,19.18,0.41,Short-Term Bond,3,423.43M,95.09,1993-01-10,Northern Funds,2.70,0.00,93.46,0.00,0.00,3.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,-1,3.65,0.35,0.90,3.65,3.12,2.51,1.92,NULL,2500,50,True,False,2021-01-31
NSIUX,Northern Short-Intermediate U.S. Government Fund,10.09,0.43,Short Government,3,73.96M,838.97,1999-09-30,Northern Funds,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,1,3.82,0.01,-0.18,3.82,2.82,1.85,1.38,NULL,2500,50,True,False,2021-01-31
NSGRX,Northern Small Cap Core Fund Class I,29.83,0.60,Small Blend,4,482.47M,18.74,1999-09-29,Northern Funds,0.10,99.88,0.00,0.01,0.01,0.00,4.01,12.23,13.91,6.64,4.29,20.06,3.06,2.62,2.00,16.68,14.50,14,7,14.46,7.97,28.38,14.46,8.21,11.57,10.82,NULL,2500,50,True,False,2021-01-31
NSIDX,Northern Small Cap Index Fund,16.07,0.15,Small Blend,4,1.46B,18.36,1999-09-02,Northern Funds,0.30,99.70,0.00,0.00,0.00,0.00,3.82,12.18,13.87,7.39,3.63,21.06,2.88,2.62,2.09,15.87,14.57,14,7,19.54,8.63,31.33,19.54,9.98,13.05,11.00,NULL,2500,50,True,False,2021-01-31
NOSGX,Northern Small Cap Value Fund,20.21,1.00,Small Value,4,2.67B,14.18,1994-03-30,Northern Funds,0.26,99.74,0.00,0.00,0.00,0.00,6.42,13.82,24.03,10.67,4.71,5.00,3.75,2.39,3.22,18.42,7.57,18,8,-2.30,6.78,27.40,-2.30,1.03,7.01,8.26,NULL,2500,50,True,False,2021-01-31
NOSIX,Northern Stock Index Fund,41.56,0.10,Large Blend,4,10.62B,5.15,1996-10-06,Northern Funds,0.21,99.79,0.00,0.00,0.00,0.00,2.27,12.50,13.50,2.42,6.97,13.55,2.76,10.77,2.28,8.79,24.19,19,5,18.26,3.83,12.10,18.26,14.05,15.10,13.75,NULL,2500,50,True,False,2021-01-31
NOTEX,Northern Tax-Exempt Fund,11.14,0.46,Muni National Long,3,1.97B,122.55,1994-03-30,Northern Funds,1.12,0.00,98.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,3,5.10,0.55,1.90,5.10,4.41,3.68,4.79,NULL,2500,50,True,False,2021-01-31
NOUGX,Northern U.S. Government Fund,9.88,0.44,Intermediate Government,2,54.55M,854.95,1994-03-30,Northern Funds,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,1,5.28,-0.06,-0.33,5.28,3.72,2.49,2.08,NULL,2500,50,True,False,2021-01-31
BTIAX,Northern U.S. Treasury Index Fund,23.14,0.16,Intermediate Government,4,115.87M,50.28,1993-01-10,Northern Funds,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,4,7.81,-0.27,-0.89,7.81,5.00,3.58,3.14,NULL,2500,50,True,False,2021-01-31
VALUX,Al Frank Fund Class Investor,25.79,1.49,Large Value,4,71.26M,1.78,1998-01-01,Al Frank,2.17,97.83,0.00,0.00,0.00,0.00,4.12,9.19,13.93,3.70,7.38,13.59,0.12,7.57,1.62,14.72,24.05,17,5,9.96,4.40,17.90,9.96,8.25,11.55,10.09,NULL,1000,100,True,False,2021-01-31
MVPFX,Marathon Value Portfolio,30.16,1.10,Large Blend,3,60.23M,9.00,2000-03-27,Marathon Value,0.52,99.48,0.00,0.00,0.00,0.00,7.69,8.87,8.69,1.14,10.68,12.69,0.00,8.29,0.00,24.02,17.93,16,4,13.49,3.97,12.91,13.49,11.44,12.88,10.89,NULL,2500,100,True,False,2021-01-31
FFEIX,Nuveen Dividend Value Fund Class A,13.39,1.11,Large Value,2,3.98B,117.00,1992-12-17,Nuveen,0.37,99.63,0.00,0.00,0.00,0.00,3.13,4.24,22.29,4.33,6.92,18.83,7.08,4.11,2.14,13.93,13.01,22,6,-4.50,3.66,15.48,-4.50,2.97,8.57,8.99,NULL,3000,100,True,False,2021-01-31
FFECX,Nuveen Dividend Value Fund Class C,13.12,1.86,Large Value,2,3.98B,117.00,1999-01-31,Nuveen,0.37,99.63,0.00,0.00,0.00,0.00,3.13,4.24,22.29,4.33,6.92,18.83,7.08,4.11,2.14,13.93,13.01,15,6,-5.24,3.56,15.24,-5.24,2.18,7.76,8.18,NULL,3000,100,True,False,2021-01-31
FAQIX,Nuveen Dividend Value Fund Class I,13.59,0.86,Large Value,3,3.98B,117.00,1994-08-01,Nuveen,0.37,99.63,0.00,0.00,0.00,0.00,3.13,4.24,22.29,4.33,6.92,18.83,7.08,4.11,2.14,13.93,13.01,20,6,-4.26,3.72,15.55,-4.26,3.23,8.85,9.26,NULL,100000,0,True,False,2021-01-31
FRSLX,Nuveen Mid Cap Growth Opportunities Fund Class A,36.62,1.17,Mid-Cap Growth,3,462.1M,89.00,1995-01-08,Nuveen,1.32,98.68,0.00,0.00,0.00,0.00,1.19,15.05,4.18,0.00,4.22,21.20,0.00,5.61,0.00,12.06,36.48,19,6,45.95,7.02,22.17,45.95,20.95,17.38,13.78,NULL,3000,100,True,False,2021-01-31
FMEYX,Nuveen Mid Cap Growth Opportunities Fund Class R3,31.60,1.42,Mid-Cap Growth,3,462.1M,89.00,2000-12-10,Nuveen,1.32,98.68,0.00,0.00,0.00,0.00,1.19,15.05,4.18,0.00,4.22,21.20,0.00,5.61,0.00,12.06,36.48,14,6,45.57,7.01,22.12,45.57,20.64,17.09,13.49,NULL,0,0,True,False,2021-01-31
FACSX,Nuveen Mid Cap Value Fund Class C,40.46,1.92,Mid-Cap Value,3,334.1M,56.00,1999-01-31,Nuveen,0.24,99.76,0.00,0.00,0.00,0.00,7.38,12.11,16.85,9.57,3.09,7.65,6.53,1.30,3.79,19.89,11.81,15,6,0.41,4.10,20.54,0.41,2.96,8.21,7.85,NULL,3000,100,True,False,2021-01-31
FSEIX,Nuveen Mid Cap Value Fund Class I,43.12,0.92,Mid-Cap Value,3,334.1M,56.00,1994-02-03,Nuveen,0.24,99.76,0.00,0.00,0.00,0.00,7.38,12.11,16.85,9.57,3.09,7.65,6.53,1.30,3.79,19.89,11.81,18,8,1.42,4.19,20.85,1.42,3.99,9.29,8.93,NULL,100000,0,True,False,2021-01-31
FAMAX,Nuveen Minnesota Intermediate Municipal Bond Fund Class A,10.71,0.80,Muni Minnesota,3,451.36M,12.00,1994-02-24,Nuveen,1.28,0.00,98.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,4,3.49,0.45,1.19,3.49,3.54,3.00,3.75,NULL,3000,100,True,False,2021-01-31
FAMTX,Nuveen Minnesota Intermediate Municipal Bond Fund Class I,10.66,0.60,Muni Minnesota,4,451.36M,12.00,1994-02-24,Nuveen,1.28,0.00,98.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,3,3.68,0.46,1.23,3.68,3.73,3.22,3.95,NULL,100000,0,True,False,2021-01-31
FCMNX,Nuveen Minnesota Municipal Bond Fund Class C1,12.10,1.24,Muni Minnesota,4,691.76M,13.00,1999-01-31,Nuveen,0.38,0.00,99.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,5,3.54,0.55,1.62,3.54,3.48,3.09,4.49,NULL,2500,100,True,False,2021-01-31
FYMNX,Nuveen Minnesota Municipal Bond Fund Class I,12.13,0.59,Muni Minnesota,5,691.76M,13.00,1997-07-31,Nuveen,0.38,0.00,99.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,4,4.12,0.52,1.70,4.12,4.13,3.75,5.17,NULL,100000,0,True,False,2021-01-31
FOTAX,Nuveen Oregon Intermediate Municipal Bond Fund Class A,10.77,0.81,Muni Single State Interm,3,279.19M,13.00,1999-01-31,Nuveen,4.72,0.00,95.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,3,4.59,0.51,1.31,4.59,3.76,2.92,3.42,NULL,3000,100,True,False,2021-01-31
FORCX,Nuveen Oregon Intermediate Municipal Bond Fund Class I,10.80,0.61,Muni Single State Interm,4,279.19M,13.00,1997-08-07,Nuveen,4.72,0.00,95.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,4,4.76,0.44,1.36,4.76,3.96,3.12,3.62,NULL,100000,0,True,False,2021-01-31
FREAX,Nuveen Real Estate Securities Fund Class A,18.33,1.30,Real Estate,3,2.25B,109.00,1995-09-28,Nuveen,1.79,98.21,0.00,0.00,0.00,0.00,0.00,0.39,0.00,99.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,6,-6.37,3.08,7.71,-6.37,3.38,4.41,7.98,NULL,3000,100,True,False,2021-01-31
FRLCX,Nuveen Real Estate Securities Fund Class C,17.72,2.06,Real Estate,2,2.25B,109.00,2000-01-31,Nuveen,1.79,98.21,0.00,0.00,0.00,0.00,0.00,0.39,0.00,99.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,4,-7.03,3.04,7.58,-7.03,2.62,3.64,7.17,NULL,3000,100,True,False,2021-01-31
FARCX,Nuveen Real Estate Securities Fund Class I,18.67,1.06,Real Estate,3,2.25B,109.00,1995-06-29,Nuveen,1.79,98.21,0.00,0.00,0.00,0.00,0.00,0.39,0.00,99.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,6,-6.12,3.09,7.76,-6.12,3.66,4.67,8.25,NULL,100000,0,True,False,2021-01-31
FRMPX,Nuveen Small Cap Growth Opportunities Fund Class A,30.74,1.24,Small Growth,3,255.12M,105.00,1995-07-31,Nuveen,2.02,97.98,0.00,0.00,0.00,0.00,3.48,16.02,4.52,2.99,2.87,29.28,0.00,0.00,0.00,19.09,21.76,19,6,47.34,9.87,27.51,47.34,21.76,18.62,13.54,NULL,3000,100,True,False,2021-01-31
FIMPX,Nuveen Small Cap Growth Opportunities Fund Class I,38.33,0.99,Small Growth,3,255.12M,105.00,1995-07-31,Nuveen,2.02,97.98,0.00,0.00,0.00,0.00,3.48,16.02,4.52,2.99,2.87,29.28,0.00,0.00,0.00,19.09,21.76,19,6,47.69,9.87,27.60,47.69,22.06,18.92,13.82,NULL,100000,0,True,False,2021-01-31
FMPYX,Nuveen Small Cap Growth Opportunities Fund Class R3,28.17,1.49,Small Growth,3,255.12M,105.00,2000-12-10,Nuveen,2.02,97.98,0.00,0.00,0.00,0.00,3.48,16.02,4.52,2.99,2.87,29.28,0.00,0.00,0.00,19.09,21.76,15,5,46.95,9.83,27.40,46.95,21.47,18.32,13.25,NULL,0,0,True,False,2021-01-31
EMGRX,Nuveen Small Cap Select Fund Class A,9.89,1.24,Small Blend,4,109M,90.00,1992-05-05,Nuveen,2.24,97.76,0.00,0.00,0.00,0.00,3.73,14.27,13.14,7.00,1.32,19.50,2.69,0.00,1.26,22.84,14.26,21,7,18.34,9.37,27.55,18.34,10.57,12.47,10.41,NULL,3000,100,True,False,2021-01-31
ARSTX,Nuveen Small Cap Select Fund Class I,13.46,0.99,Small Blend,4,109M,90.00,1992-05-05,Nuveen,2.24,97.76,0.00,0.00,0.00,0.00,3.73,14.27,13.14,7.00,1.32,19.50,2.69,0.00,1.26,22.84,14.26,21,7,18.65,9.45,27.64,18.65,10.84,12.74,10.68,NULL,100000,0,True,False,2021-01-31
ASEIX,Nuveen Small Cap Select Fund Class R3,8.60,1.49,Small Blend,3,109M,90.00,1994-01-02,Nuveen,2.24,97.76,0.00,0.00,0.00,0.00,3.73,14.27,13.14,7.00,1.32,19.50,2.69,0.00,1.26,22.84,14.26,19,7,18.11,9.39,27.56,18.11,10.32,12.20,10.14,NULL,0,0,True,False,2021-01-31
FSCAX,Nuveen Small Cap Value Fund Class A,21.94,1.20,Small Value,2,821.7M,30.00,1994-07-31,Nuveen,0.53,99.47,0.00,0.00,0.00,0.00,5.98,12.95,28.87,8.76,1.18,4.52,3.82,1.65,3.81,19.17,9.31,19,7,-4.44,8.29,32.00,-4.44,-3.98,4.20,7.67,NULL,3000,100,True,False,2021-01-31
FSCVX,Nuveen Small Cap Value Fund Class C,18.43,1.95,Small Value,2,821.7M,30.00,1999-01-31,Nuveen,0.53,99.47,0.00,0.00,0.00,0.00,5.98,12.95,28.87,8.76,1.18,4.52,3.82,1.65,3.81,19.17,9.31,15,6,-5.11,8.21,31.74,-5.11,-4.70,3.43,6.87,NULL,3000,100,True,False,2021-01-31
FSCCX,Nuveen Small Cap Value Fund Class I,22.71,0.95,Small Value,2,821.7M,30.00,1994-07-31,Nuveen,0.53,99.47,0.00,0.00,0.00,0.00,5.98,12.95,28.87,8.76,1.18,4.52,3.82,1.65,3.81,19.17,9.31,20,6,-4.21,8.28,32.04,-4.21,-3.74,4.46,7.94,NULL,100000,0,True,False,2021-01-31
FCDDX,Nuveen Strategic Income Fund Class A,11.23,0.84,Multisector Bond,4,675.33M,62.00,2000-01-31,Nuveen,8.18,0.17,85.81,0.00,1.02,4.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,17,3,8.08,1.06,3.73,8.08,5.64,6.23,5.00,NULL,3000,100,True,False,2021-01-31
FCBCX,Nuveen Strategic Income Fund Class C,11.18,1.59,Multisector Bond,3,675.33M,62.00,2000-01-31,Nuveen,8.18,0.17,85.81,0.00,1.02,4.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,17,3,7.20,1.00,3.55,7.20,4.86,5.44,4.22,NULL,3000,100,True,False,2021-01-31
FCBYX,Nuveen Strategic Income Fund Class I,11.24,0.59,Multisector Bond,4,675.33M,62.00,2000-01-31,Nuveen,8.18,0.17,85.81,0.00,1.02,4.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,17,3,8.42,1.07,3.88,8.42,5.92,6.52,5.27,NULL,100000,0,True,False,2021-01-31
NAIGX,Nuveen NWQ International Value Fund Class A,25.10,1.15,Foreign Large Value,2,122.32M,22.00,1999-12-19,Nuveen,0.05,99.95,0.00,0.00,0.00,0.00,4.38,13.98,19.33,1.47,5.82,10.43,1.33,10.38,1.88,19.23,11.76,14,7,3.65,6.51,18.31,3.65,0.02,4.21,1.88,NULL,3000,100,True,False,2021-01-31
NCIGX,Nuveen NWQ International Value Fund Class C,23.39,1.90,Foreign Large Value,2,122.32M,22.00,1999-12-19,Nuveen,0.05,99.95,0.00,0.00,0.00,0.00,4.38,13.98,19.33,1.47,5.82,10.43,1.33,10.38,1.88,19.23,11.76,14,7,2.90,6.44,18.11,2.90,-0.73,3.43,1.11,NULL,3000,100,True,False,2021-02-01
NGRRX,Nuveen NWQ International Value Fund Class I,24.63,0.90,Foreign Large Value,3,122.32M,22.00,1999-12-19,Nuveen,0.05,99.95,0.00,0.00,0.00,0.00,4.38,13.98,19.33,1.47,5.82,10.43,1.33,10.38,1.88,19.23,11.76,14,7,3.91,6.54,18.37,3.91,0.28,4.47,2.13,NULL,100000,0,True,False,2021-02-01
NNGAX,Nuveen Large-Cap Value Fund Class A,21.91,1.00,Large Value,2,217.1M,145.00,1996-08-06,Nuveen,1.70,98.30,0.00,0.00,0.00,0.00,2.92,12.85,13.76,0.00,15.39,21.75,1.10,7.44,0.00,7.82,16.96,17,6,-18.29,-2.61,0.26,-13.28,-2.54,3.06,7.51,NULL,3000,100,True,False,2021-02-01
NNGCX,Nuveen Large-Cap Value Fund Class C,20.86,1.75,Large Value,1,217.1M,145.00,1996-08-06,Nuveen,1.70,98.30,0.00,0.00,0.00,0.00,2.92,12.85,13.76,0.00,15.39,21.75,1.10,7.44,0.00,7.82,16.96,17,6,-18.77,-2.65,0.11,-13.90,-3.26,2.30,6.71,NULL,3000,100,True,False,2021-02-01
NNGRX,Nuveen Large-Cap Value Fund Class I,21.99,0.75,Large Value,2,217.1M,145.00,1996-08-06,Nuveen,1.70,98.30,0.00,0.00,0.00,0.00,2.92,12.85,13.76,0.00,15.39,21.75,1.10,7.44,0.00,7.82,16.96,17,6,-18.09,-2.55,0.36,-13.00,-2.29,3.32,7.78,NULL,100000,0,True,False,2021-02-01
NQVRX,Nuveen NWQ Multi Cap Value Fund Class I,33.89,0.90,Mid-Cap Value,3,62.72M,54.00,1997-11-03,Nuveen,0.00,100.00,0.00,0.00,0.00,0.00,4.63,10.52,22.53,2.69,5.53,11.60,3.13,6.68,5.76,9.64,17.29,15,8,-0.28,5.39,21.71,-0.28,3.63,8.65,7.25,NULL,100000,0,True,False,2021-02-01
FAZCX,Nuveen Arizona Municipal Bond Fund Class C2,11.39,1.39,Muni Single State Long,2,187.1M,13.00,1994-02-06,Nuveen,2.30,0.00,97.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,4,4.55,0.68,2.18,4.55,3.66,3.19,4.00,NULL,0,0,True,False,2021-02-01
NMARX,Nuveen Arizona Municipal Bond Fund Class I,11.41,0.64,Muni Single State Long,5,187.1M,13.00,1997-02-02,Nuveen,2.30,0.00,97.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,3,5.33,0.74,2.36,5.33,4.45,3.95,4.77,NULL,100000,0,True,False,2021-02-01
FCOCX,Nuveen Colorado Municipal Bond Fund Class C2,11.35,1.33,Muni Single State Long,3,538.98M,20.00,1997-02-04,Nuveen,0.87,0.00,99.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,4,4.65,0.48,1.74,4.65,3.99,3.35,4.58,NULL,0,0,True,False,2021-02-01
FCORX,Nuveen Colorado Municipal Bond Fund Class I,11.37,0.58,Muni Single State Long,5,538.98M,20.00,1997-02-24,Nuveen,0.87,0.00,99.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,3,5.51,0.63,2.01,5.51,4.78,4.15,5.36,NULL,100000,0,True,False,2021-02-01
NMDAX,Nuveen Maryland Municipal Bond Fund Class A,11.14,0.81,Muni Single State Long,3,277.79M,18.00,1994-09-06,Nuveen,0.94,0.08,98.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,23,3,4.36,0.84,2.17,4.36,3.87,3.51,4.14,NULL,3000,100,True,False,2021-02-01
NMDCX,Nuveen Maryland Municipal Bond Fund Class C2,11.11,1.36,Muni Single State Long,2,277.79M,18.00,1994-09-15,Nuveen,0.94,0.08,98.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,23,3,3.71,0.70,1.94,3.71,3.31,2.94,3.56,NULL,0,0,True,False,2021-02-01
NMMDX,Nuveen Maryland Municipal Bond Fund Class I,11.14,0.61,Muni Single State Long,4,277.79M,18.00,1992-02-27,Nuveen,0.94,0.08,98.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,24,4,4.56,0.85,2.22,4.56,4.10,3.73,4.35,NULL,100000,0,True,False,2021-02-01
FNMTX,Nuveen New Mexico Municipal Bond Fund Class A,10.79,0.88,Muni Single State Long,3,98.46M,5.00,1992-09-15,Nuveen,2.28,0.00,97.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,4,5.20,0.57,1.91,5.20,4.07,3.38,3.96,NULL,3000,100,True,False,2021-02-01
FNMCX,Nuveen New Mexico Municipal Bond Fund Class C2,10.78,1.43,Muni Single State Long,2,98.46M,5.00,1997-02-23,Nuveen,2.28,0.00,97.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,4,4.62,0.52,1.68,4.62,3.48,2.80,3.39,NULL,0,0,True,False,2021-02-01
FNMRX,Nuveen New Mexico Municipal Bond Fund Class I,10.84,0.68,Muni Single State Long,4,98.46M,5.00,1997-02-23,Nuveen,2.28,0.00,97.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,3,5.51,0.58,1.96,5.51,4.28,3.60,4.17,NULL,100000,0,True,False,2021-02-01
FPMBX,Nuveen Pennsylvania Municipal Bond Fund Class C2,11.41,1.33,Muni Pennsylvania,3,525.8M,12.00,1994-02-01,Nuveen,1.65,1.58,96.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,4,3.69,0.87,1.98,3.69,3.80,3.09,4.26,NULL,0,0,True,False,2021-02-01
